image,x,y,w,h
video_0_frame_38.jpg,0.50390625,0.3993055555555556,0.075,0.2013888888888889
video_0_frame_39.jpg,0.28828125,0.275,0.0734375,0.2361111111111111
video_0_frame_39.jpg,0.504296875,0.39305555555555555,0.07109375,0.21388888888888888
video_0_frame_40.jpg,0.286328125,0.27361111111111114,0.07109375,0.24166666666666667
video_0_frame_40.jpg,0.513671875,0.39444444444444443,0.08203125,0.2222222222222222
video_0_frame_41.jpg,0.286328125,0.26458333333333334,0.07109375,0.24027777777777778
video_0_frame_41.jpg,0.518359375,0.39444444444444443,0.07734375,0.2111111111111111
video_0_frame_42.jpg,0.276171875,0.2548611111111111,0.08671875,0.25416666666666665
video_0_frame_42.jpg,0.52578125,0.39375,0.090625,0.2152777777777778
video_0_frame_43.jpg,0.271875,0.25069444444444444,0.084375,0.24861111111111112
video_0_frame_43.jpg,0.53046875,0.39791666666666664,0.0921875,0.2125
video_0_frame_44.jpg,0.268359375,0.25069444444444444,0.07421875,0.24861111111111112
video_0_frame_44.jpg,0.5328125,0.39791666666666664,0.1,0.22361111111111112
video_0_frame_45.jpg,0.265625,0.24722222222222223,0.0828125,0.24722222222222223
video_0_frame_45.jpg,0.533203125,0.39444444444444443,0.09296875,0.21944444444444444
video_0_frame_46.jpg,0.26484375,0.25277777777777777,0.0765625,0.24166666666666667
video_0_frame_46.jpg,0.5328125,0.40902777777777777,0.090625,0.20972222222222223
video_0_frame_47.jpg,0.266796875,0.2548611111111111,0.07578125,0.23472222222222222
video_0_frame_47.jpg,0.53203125,0.41458333333333336,0.0921875,0.2125
video_0_frame_48.jpg,0.2640625,0.24930555555555556,0.08125,0.24027777777777778
video_0_frame_48.jpg,0.5328125,0.40694444444444444,0.084375,0.21388888888888888
video_0_frame_49.jpg,0.26484375,0.2520833333333333,0.075,0.23472222222222222
video_0_frame_49.jpg,0.534375,0.41458333333333336,0.0953125,0.2125
video_0_frame_50.jpg,0.2640625,0.25972222222222224,0.0734375,0.2222222222222222
video_0_frame_50.jpg,0.5296875,0.40694444444444444,0.090625,0.21944444444444444
video_0_frame_51.jpg,0.2625,0.25277777777777777,0.08125,0.25
video_0_frame_51.jpg,0.530078125,0.4076388888888889,0.09140625,0.2152777777777778
video_0_frame_52.jpg,0.262890625,0.2548611111111111,0.07421875,0.22361111111111112
video_0_frame_52.jpg,0.530859375,0.40902777777777777,0.08359375,0.22083333333333333
video_0_frame_53.jpg,0.263671875,0.25555555555555554,0.07265625,0.2361111111111111
video_0_frame_53.jpg,0.529296875,0.4041666666666667,0.08203125,0.2222222222222222
video_0_frame_54.jpg,0.260546875,0.25833333333333336,0.07578125,0.22777777777777777
video_0_frame_54.jpg,0.52890625,0.4083333333333333,0.090625,0.2111111111111111
video_0_frame_55.jpg,0.262109375,0.2611111111111111,0.07734375,0.22777777777777777
video_0_frame_55.jpg,0.524609375,0.4111111111111111,0.08515625,0.20555555555555555
video_0_frame_56.jpg,0.261328125,0.2625,0.07890625,0.2222222222222222
video_0_frame_56.jpg,0.521484375,0.4048611111111111,0.08203125,0.2013888888888889
video_0_frame_57.jpg,0.259375,0.26319444444444445,0.0765625,0.2263888888888889
video_0_frame_57.jpg,0.5203125,0.40208333333333335,0.08125,0.22083333333333333
video_0_frame_58.jpg,0.2578125,0.25763888888888886,0.078125,0.22361111111111112
video_0_frame_58.jpg,0.51640625,0.4048611111111111,0.0765625,0.20972222222222223
video_0_frame_59.jpg,0.256640625,0.2590277777777778,0.07578125,0.23194444444444445
video_0_frame_59.jpg,0.51484375,0.40208333333333335,0.071875,0.20694444444444443
video_0_frame_60.jpg,0.255859375,0.2604166666666667,0.07421875,0.22916666666666666
video_0_frame_60.jpg,0.515625,0.40625,0.0828125,0.2013888888888889
video_0_frame_61.jpg,0.25546875,0.26458333333333334,0.075,0.22083333333333333
video_0_frame_61.jpg,0.51171875,0.4048611111111111,0.06875,0.20972222222222223
video_0_frame_62.jpg,0.25390625,0.26319444444444445,0.08125,0.22083333333333333
video_0_frame_62.jpg,0.5125,0.4048611111111111,0.0765625,0.20972222222222223
video_0_frame_63.jpg,0.252734375,0.2659722222222222,0.08046875,0.21805555555555556
video_0_frame_63.jpg,0.515234375,0.4076388888888889,0.07421875,0.2013888888888889
video_0_frame_64.jpg,0.251953125,0.2625,0.08359375,0.21944444444444444
video_0_frame_64.jpg,0.51328125,0.4083333333333333,0.0671875,0.20277777777777778
video_0_frame_65.jpg,0.252734375,0.26458333333333334,0.07734375,0.22361111111111112
video_0_frame_65.jpg,0.510546875,0.40625,0.06796875,0.2125
video_0_frame_66.jpg,0.250390625,0.26319444444444445,0.07578125,0.22361111111111112
video_0_frame_66.jpg,0.514453125,0.4097222222222222,0.07109375,0.19722222222222222
video_0_frame_67.jpg,0.25,0.26319444444444445,0.075,0.22083333333333333
video_0_frame_67.jpg,0.512109375,0.41041666666666665,0.06328125,0.19583333333333333
video_0_frame_68.jpg,0.248046875,0.2673611111111111,0.08203125,0.22083333333333333
video_0_frame_68.jpg,0.513671875,0.4083333333333333,0.06328125,0.20277777777777778
video_0_frame_69.jpg,0.24765625,0.2652777777777778,0.078125,0.2222222222222222
video_0_frame_69.jpg,0.51171875,0.41458333333333336,0.0609375,0.20972222222222223
video_0_frame_70.jpg,0.247265625,0.2701388888888889,0.07578125,0.22083333333333333
video_0_frame_70.jpg,0.51171875,0.4111111111111111,0.0671875,0.20555555555555555
video_0_frame_71.jpg,0.2453125,0.26180555555555557,0.0765625,0.2263888888888889
video_0_frame_71.jpg,0.512109375,0.41180555555555554,0.05859375,0.19583333333333333
video_0_frame_72.jpg,0.246875,0.2604166666666667,0.0703125,0.22361111111111112
video_0_frame_72.jpg,0.51015625,0.4076388888888889,0.053125,0.1986111111111111
video_0_frame_73.jpg,0.244921875,0.26319444444444445,0.07890625,0.22083333333333333
video_0_frame_73.jpg,0.507421875,0.40902777777777777,0.05390625,0.1986111111111111
video_0_frame_74.jpg,0.244921875,0.2625,0.06484375,0.225
video_0_frame_74.jpg,0.505859375,0.4041666666666667,0.05234375,0.20277777777777778
video_0_frame_75.jpg,0.244140625,0.26458333333333334,0.07265625,0.2125
video_0_frame_75.jpg,0.503515625,0.40625,0.05390625,0.21805555555555556
video_0_frame_76.jpg,0.24453125,0.2638888888888889,0.078125,0.21944444444444444
video_0_frame_76.jpg,0.505078125,0.40694444444444444,0.04921875,0.20833333333333334
video_0_frame_77.jpg,0.2453125,0.26319444444444445,0.071875,0.22361111111111112
video_0_frame_77.jpg,0.501171875,0.4048611111111111,0.05390625,0.2125
video_0_frame_78.jpg,0.244140625,0.2652777777777778,0.06953125,0.21388888888888888
video_0_frame_78.jpg,0.4984375,0.4083333333333333,0.046875,0.2111111111111111
video_0_frame_79.jpg,0.243359375,0.26180555555555557,0.07265625,0.20694444444444443
video_0_frame_79.jpg,0.494140625,0.41041666666666665,0.04921875,0.20416666666666666
video_0_frame_80.jpg,0.24296875,0.2701388888888889,0.0671875,0.20694444444444443
video_0_frame_80.jpg,0.4921875,0.41180555555555554,0.0484375,0.19305555555555556
video_0_frame_81.jpg,0.242578125,0.26805555555555555,0.07109375,0.21944444444444444
video_0_frame_81.jpg,0.4890625,0.40902777777777777,0.0484375,0.20416666666666666
video_0_frame_82.jpg,0.242578125,0.2652777777777778,0.06640625,0.21944444444444444
video_0_frame_82.jpg,0.487890625,0.4076388888888889,0.04765625,0.20972222222222223
video_0_frame_83.jpg,0.240625,0.2652777777777778,0.071875,0.21944444444444444
video_0_frame_83.jpg,0.485546875,0.41388888888888886,0.04921875,0.2
video_0_frame_84.jpg,0.240234375,0.26458333333333334,0.07734375,0.22361111111111112
video_0_frame_84.jpg,0.4859375,0.4131944444444444,0.04375,0.19305555555555556
video_0_frame_85.jpg,0.238671875,0.26805555555555555,0.07890625,0.21388888888888888
video_0_frame_85.jpg,0.48125,0.4131944444444444,0.0515625,0.20416666666666666
video_0_frame_86.jpg,0.238671875,0.26805555555555555,0.07890625,0.21944444444444444
video_0_frame_86.jpg,0.484375,0.41597222222222224,0.0484375,0.19027777777777777
video_0_frame_87.jpg,0.2390625,0.26458333333333334,0.06875,0.22083333333333333
video_0_frame_87.jpg,0.48125,0.4125,0.053125,0.19722222222222222
video_0_frame_88.jpg,0.241015625,0.2708333333333333,0.08046875,0.225
video_0_frame_88.jpg,0.484765625,0.41180555555555554,0.05546875,0.19305555555555556
video_0_frame_89.jpg,0.237890625,0.27291666666666664,0.07109375,0.2263888888888889
video_0_frame_89.jpg,0.478125,0.41458333333333336,0.0515625,0.2013888888888889
video_0_frame_90.jpg,0.23984375,0.2708333333333333,0.0734375,0.21944444444444444
video_0_frame_90.jpg,0.474609375,0.4131944444444444,0.04609375,0.1875
video_0_frame_91.jpg,0.2359375,0.27152777777777776,0.0796875,0.22916666666666666
video_0_frame_91.jpg,0.47421875,0.40902777777777777,0.053125,0.1986111111111111
video_0_frame_92.jpg,0.236328125,0.2701388888888889,0.08203125,0.22916666666666666
video_0_frame_92.jpg,0.470703125,0.40625,0.04765625,0.20416666666666666
video_0_frame_93.jpg,0.23671875,0.2701388888888889,0.0765625,0.2263888888888889
video_0_frame_94.jpg,0.236328125,0.26180555555555557,0.07578125,0.22361111111111112
video_0_frame_94.jpg,0.46875,0.4048611111111111,0.04375,0.20416666666666666
video_0_frame_95.jpg,0.2359375,0.2701388888888889,0.075,0.21805555555555556
video_0_frame_95.jpg,0.469140625,0.4027777777777778,0.04296875,0.19166666666666668
video_0_frame_96.jpg,0.2359375,0.26805555555555555,0.0734375,0.2222222222222222
video_0_frame_96.jpg,0.467578125,0.3972222222222222,0.03984375,0.2
video_0_frame_97.jpg,0.23671875,0.2673611111111111,0.078125,0.22916666666666666
video_0_frame_97.jpg,0.471484375,0.3923611111111111,0.03984375,0.19583333333333333
video_0_frame_97.jpg,0.234765625,0.2638888888888889,0.07890625,0.23055555555555557
video_0_frame_97.jpg,0.46640625,0.39791666666666664,0.0625,0.1986111111111111
video_0_frame_98.jpg,0.236328125,0.26805555555555555,0.07421875,0.225
video_0_frame_98.jpg,0.46953125,0.4041666666666667,0.04375,0.19166666666666668
video_0_frame_99.jpg,0.235546875,0.26944444444444443,0.08359375,0.21944444444444444
video_0_frame_99.jpg,0.469921875,0.3993055555555556,0.05078125,0.1986111111111111
video_0_frame_100.jpg,0.2359375,0.26875,0.075,0.21805555555555556
video_0_frame_100.jpg,0.46953125,0.4041666666666667,0.059375,0.19166666666666668
video_0_frame_101.jpg,0.236328125,0.2638888888888889,0.08359375,0.23333333333333334
video_0_frame_101.jpg,0.46796875,0.39791666666666664,0.0515625,0.2013888888888889
video_0_frame_102.jpg,0.236328125,0.2708333333333333,0.07421875,0.21944444444444444
video_0_frame_102.jpg,0.46640625,0.3972222222222222,0.0421875,0.19444444444444445
video_0_frame_103.jpg,0.23515625,0.2673611111111111,0.084375,0.22916666666666666
video_0_frame_103.jpg,0.465625,0.3958333333333333,0.0515625,0.19722222222222222
video_0_frame_104.jpg,0.237109375,0.26805555555555555,0.08203125,0.225
video_0_frame_104.jpg,0.460546875,0.3861111111111111,0.04765625,0.20555555555555555
video_0_frame_105.jpg,0.236328125,0.2625,0.07421875,0.22777777777777777
video_0_frame_105.jpg,0.462109375,0.38680555555555557,0.04921875,0.19305555555555556
video_0_frame_106.jpg,0.2359375,0.2611111111111111,0.0828125,0.23333333333333334
video_0_frame_106.jpg,0.463671875,0.3902777777777778,0.05703125,0.19166666666666668
video_0_frame_107.jpg,0.235546875,0.2652777777777778,0.08203125,0.2222222222222222
video_0_frame_107.jpg,0.46484375,0.38680555555555557,0.06875,0.18472222222222223
video_0_frame_108.jpg,0.2359375,0.26805555555555555,0.0796875,0.21944444444444444
video_0_frame_108.jpg,0.46953125,0.3909722222222222,0.0625,0.19027777777777777
video_0_frame_109.jpg,0.23671875,0.26458333333333334,0.075,0.22083333333333333
video_0_frame_109.jpg,0.47578125,0.3875,0.06875,0.19444444444444445
video_0_frame_110.jpg,0.23671875,0.26805555555555555,0.0703125,0.21944444444444444
video_0_frame_110.jpg,0.476953125,0.38680555555555557,0.07265625,0.1986111111111111
video_0_frame_111.jpg,0.237890625,0.26666666666666666,0.07890625,0.21666666666666667
video_0_frame_111.jpg,0.484765625,0.38958333333333334,0.08671875,0.19305555555555556
video_0_frame_113.jpg,0.236328125,0.2659722222222222,0.07734375,0.22916666666666666
video_0_frame_113.jpg,0.48203125,0.3875,0.08125,0.19444444444444445
video_0_frame_114.jpg,0.237890625,0.2659722222222222,0.08046875,0.21805555555555556
video_0_frame_114.jpg,0.480859375,0.39375,0.08515625,0.17916666666666667
video_0_frame_115.jpg,0.236328125,0.2673611111111111,0.08359375,0.22916666666666666
video_0_frame_115.jpg,0.490625,0.3909722222222222,0.0796875,0.19583333333333333
video_0_frame_116.jpg,0.235546875,0.26458333333333334,0.08203125,0.22916666666666666
video_0_frame_116.jpg,0.492578125,0.3861111111111111,0.07890625,0.19722222222222222
video_0_frame_117.jpg,0.23359375,0.2638888888888889,0.0796875,0.2222222222222222
video_0_frame_117.jpg,0.496875,0.3923611111111111,0.0828125,0.19305555555555556
video_0_frame_118.jpg,0.2375,0.2652777777777778,0.0734375,0.2222222222222222
video_0_frame_118.jpg,0.497265625,0.38680555555555557,0.08203125,0.19305555555555556
video_0_frame_119.jpg,0.237109375,0.2652777777777778,0.08046875,0.2222222222222222
video_0_frame_119.jpg,0.5,0.39305555555555555,0.0859375,0.18611111111111112
video_0_frame_120.jpg,0.236328125,0.2708333333333333,0.08046875,0.21666666666666667
video_0_frame_120.jpg,0.501953125,0.3902777777777778,0.08046875,0.19166666666666668
video_0_frame_121.jpg,0.23984375,0.2611111111111111,0.084375,0.22777777777777777
video_0_frame_121.jpg,0.5046875,0.3798611111111111,0.0921875,0.20694444444444443
video_0_frame_122.jpg,0.2421875,0.26458333333333334,0.0765625,0.22916666666666666
video_0_frame_122.jpg,0.507421875,0.3888888888888889,0.08828125,0.2
video_0_frame_123.jpg,0.240625,0.26458333333333334,0.0765625,0.23194444444444445
video_0_frame_123.jpg,0.5078125,0.3888888888888889,0.0828125,0.19444444444444445
video_0_frame_124.jpg,0.23984375,0.26458333333333334,0.0734375,0.21805555555555556
video_0_frame_124.jpg,0.509765625,0.3854166666666667,0.09140625,0.20972222222222223
video_1_frame_0.jpg,0.29609375,0.2125,0.0578125,0.13333333333333333
video_1_frame_0.jpg,0.56171875,0.22777777777777777,0.059375,0.12777777777777777
video_1_frame_1.jpg,0.29765625,0.20416666666666666,0.0546875,0.13333333333333333
video_1_frame_1.jpg,0.56171875,0.22708333333333333,0.04921875,0.13194444444444445
video_1_frame_2.jpg,0.297265625,0.20555555555555555,0.05078125,0.1388888888888889
video_1_frame_2.jpg,0.56171875,0.23194444444444445,0.046875,0.12777777777777777
video_1_frame_3.jpg,0.299609375,0.1986111111111111,0.05390625,0.1361111111111111
video_1_frame_3.jpg,0.56171875,0.2298611111111111,0.05,0.14305555555555555
video_1_frame_4.jpg,0.3,0.19652777777777777,0.053125,0.14027777777777778
video_1_frame_4.jpg,0.56171875,0.23194444444444445,0.04765625,0.13333333333333333
video_1_frame_5.jpg,0.3,0.19375,0.0515625,0.14305555555555555
video_1_frame_5.jpg,0.56171875,0.22847222222222222,0.046875,0.1375
video_1_frame_6.jpg,0.2984375,0.18958333333333333,0.0484375,0.14305555555555555
video_1_frame_6.jpg,0.56171875,0.2298611111111111,0.05,0.13472222222222222
video_1_frame_7.jpg,0.296875,0.19027777777777777,0.046875,0.14166666666666666
video_1_frame_7.jpg,0.56171875,0.22569444444444445,0.04921875,0.13194444444444445
video_1_frame_8.jpg,0.29765625,0.19236111111111112,0.0546875,0.14305555555555555
video_1_frame_8.jpg,0.56171875,0.2263888888888889,0.04921875,0.13055555555555556
video_1_frame_9.jpg,0.29609375,0.18819444444444444,0.053125,0.14027777777777778
video_1_frame_9.jpg,0.56171875,0.2222222222222222,0.046875,0.13055555555555556
video_1_frame_10.jpg,0.294921875,0.18333333333333332,0.05078125,0.1388888888888889
video_1_frame_10.jpg,0.56171875,0.22013888888888888,0.0546875,0.13194444444444445
video_1_frame_11.jpg,0.29375,0.1763888888888889,0.05625,0.13055555555555556
video_1_frame_11.jpg,0.56171875,0.21805555555555556,0.05390625,0.12777777777777777
video_1_frame_12.jpg,0.29140625,0.17847222222222223,0.053125,0.13194444444444445
video_1_frame_12.jpg,0.56171875,0.21944444444444444,0.05078125,0.1361111111111111
video_1_frame_13.jpg,0.291015625,0.1763888888888889,0.04921875,0.1388888888888889
video_1_frame_13.jpg,0.56171875,0.21805555555555556,0.053125,0.12777777777777777
video_1_frame_14.jpg,0.29140625,0.16944444444444445,0.0515625,0.1388888888888889
video_1_frame_14.jpg,0.56171875,0.21597222222222223,0.0546875,0.1375
video_1_frame_15.jpg,0.28984375,0.1625,0.053125,0.14444444444444443
video_1_frame_15.jpg,0.56171875,0.21388888888888888,0.05390625,0.13055555555555556
video_1_frame_16.jpg,0.2890625,0.16458333333333333,0.053125,0.14027777777777778
video_1_frame_16.jpg,0.56171875,0.21875,0.053125,0.13472222222222222
video_1_frame_17.jpg,0.2890625,0.1638888888888889,0.05,0.14166666666666666
video_1_frame_17.jpg,0.56171875,0.21875,0.05,0.12638888888888888
video_1_frame_18.jpg,0.288671875,0.1638888888888889,0.04921875,0.14444444444444443
video_1_frame_18.jpg,0.56171875,0.21805555555555556,0.05546875,0.13333333333333333
video_1_frame_19.jpg,0.289453125,0.1625,0.05078125,0.1361111111111111
video_1_frame_19.jpg,0.56171875,0.22152777777777777,0.05,0.12638888888888888
video_1_frame_20.jpg,0.28984375,0.15902777777777777,0.0546875,0.14305555555555555
video_1_frame_20.jpg,0.56171875,0.2298611111111111,0.05078125,0.12361111111111112
video_1_frame_21.jpg,0.290625,0.15833333333333333,0.053125,0.12777777777777777
video_1_frame_21.jpg,0.56171875,0.24166666666666667,0.05390625,0.10833333333333334
video_1_frame_22.jpg,0.291015625,0.15069444444444444,0.04609375,0.12916666666666668
video_1_frame_22.jpg,0.56171875,0.24861111111111112,0.05234375,0.10277777777777777
video_1_frame_23.jpg,0.290234375,0.15486111111111112,0.05390625,0.14305555555555555
video_1_frame_23.jpg,0.56171875,0.25833333333333336,0.05,0.08888888888888889
video_1_frame_24.jpg,0.289453125,0.14930555555555555,0.05234375,0.13472222222222222
video_1_frame_24.jpg,0.56171875,0.2638888888888889,0.0515625,0.08888888888888889
video_1_frame_25.jpg,0.28984375,0.14722222222222223,0.053125,0.14444444444444443
video_1_frame_25.jpg,0.56171875,0.2611111111111111,0.04921875,0.09444444444444444
video_1_frame_26.jpg,0.290625,0.15138888888888888,0.0515625,0.14444444444444443
video_1_frame_26.jpg,0.56171875,0.2673611111111111,0.04296875,0.09027777777777778
video_1_frame_27.jpg,0.291796875,0.14791666666666667,0.04765625,0.14305555555555555
video_1_frame_27.jpg,0.56171875,0.2708333333333333,0.03984375,0.08888888888888889
video_1_frame_28.jpg,0.29140625,0.14722222222222223,0.05,0.14444444444444443
video_1_frame_28.jpg,0.56171875,0.27152777777777776,0.04765625,0.09027777777777778
video_1_frame_29.jpg,0.290625,0.1451388888888889,0.05,0.14027777777777778
video_1_frame_29.jpg,0.56171875,0.27291666666666664,0.04609375,0.08472222222222223
video_1_frame_30.jpg,0.291015625,0.14652777777777778,0.05234375,0.14305555555555555
video_1_frame_30.jpg,0.56171875,0.2708333333333333,0.04140625,0.09444444444444444
video_1_frame_31.jpg,0.290234375,0.14444444444444443,0.04921875,0.14166666666666666
video_1_frame_31.jpg,0.56171875,0.26944444444444443,0.04609375,0.08888888888888889
video_1_frame_32.jpg,0.290234375,0.14583333333333334,0.04921875,0.14444444444444443
video_1_frame_32.jpg,0.56171875,0.2701388888888889,0.0484375,0.09583333333333334
video_1_frame_33.jpg,0.290234375,0.14097222222222222,0.05078125,0.14583333333333334
video_1_frame_33.jpg,0.56171875,0.2722222222222222,0.0421875,0.09722222222222222
video_1_frame_34.jpg,0.290234375,0.1375,0.05234375,0.14166666666666666
video_1_frame_34.jpg,0.56171875,0.26875,0.0453125,0.09861111111111111
video_1_frame_35.jpg,0.2890625,0.14027777777777778,0.053125,0.14166666666666666
video_1_frame_35.jpg,0.56171875,0.2722222222222222,0.04140625,0.09444444444444444
video_1_frame_36.jpg,0.2890625,0.13958333333333334,0.046875,0.13472222222222222
video_1_frame_36.jpg,0.56171875,0.28194444444444444,0.04765625,0.07777777777777778
video_1_frame_37.jpg,0.28828125,0.13958333333333334,0.053125,0.1375
video_1_frame_37.jpg,0.56171875,0.28402777777777777,0.0484375,0.07361111111111111
video_1_frame_38.jpg,0.288671875,0.1388888888888889,0.05234375,0.1388888888888889
video_1_frame_38.jpg,0.56171875,0.2861111111111111,0.0421875,0.075
video_1_frame_39.jpg,0.290234375,0.13680555555555557,0.05234375,0.14305555555555555
video_1_frame_39.jpg,0.56171875,0.2847222222222222,0.04296875,0.075
video_1_frame_40.jpg,0.288671875,0.13680555555555557,0.05546875,0.14027777777777778
video_1_frame_40.jpg,0.56171875,0.2791666666666667,0.0484375,0.08611111111111111
video_1_frame_41.jpg,0.287890625,0.13958333333333334,0.04921875,0.1375
video_1_frame_41.jpg,0.56171875,0.2826388888888889,0.04453125,0.0875
video_1_frame_42.jpg,0.287109375,0.13472222222222222,0.04765625,0.14166666666666666
